,title,region,region_name,price_title,property_size,bedrooms,bathrooms,furnishing,boosted,state,price_m2
0,"4bdrm Duplex in Abuja Estate, Owerri for sale","Imo State, Owerri",Owerri,170000000.0,600,4,5,Unfurnished,1,Imo,283333.0
1,"Furnished 5bdrm Bungalow in Prime Property, Benin City for sale","Edo State, Benin City",Benin City,45000000.0,1500,5,4,Furnished,1,Edo,30000.0
2,2bdrm Block of Flats in Uyo for sale,"Akwa Ibom State, Uyo",Uyo,30000000.0,400,2,1,Unfurnished,0,Akwa Ibom,75000.0
3,"Furnished 6bdrm Duplex in Port Harcourt, Obio-Akpor for sale","Rivers State, Obio-Akpor",Obio-Akpor,150000000.0,1162,6,6,Furnished,0,Rivers,129088.0
4,"12bdrm Block of Flats in Kapua, FHA for sale","Lugbe District, FHA",FHA,250000000.0,1300,12,16,Semi-furnished,0,Abuja,192308.0
5,"4bdrm Duplex in Utesi, Benin City for sale","Edo State, Benin City",Benin City,47000000.0,2000,4,4,Unfurnished,0,Edo,23500.0
6,"4bdrm Duplex in Saud Supreme, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,250000000.0,500,4,5,Semi-furnished,0,Abuja,500000.0
7,"Furnished 3bdrm House in Prime Property, Benin City for sale","Edo State, Benin City",Benin City,120000000.0,1000,3,3,Furnished,1,Edo,120000.0
8,"4bdrm Duplex in Peace Gardens Estate, Sangotedo for sale","Ajah, Sangotedo",Sangotedo,360000000.0,400,4,5,Unfurnished,0,Lagos,900000.0
9,Furnished 4bdrm Block of Flats in Peninsula Estate for sale,"Ajah, Peninsula Estate",Peninsula Estate,160000000.0,1000,4,5,Furnished,0,Lagos,160000.0
10,"5bdrm Bungalow in Olufoworeseti, Gberigbe for sale","Ikorodu, Gberigbe",Gberigbe,25000000.0,350,5,3,Unfurnished,0,Lagos,71429.0
11,"11bdrm House in Nwawolor Estate, Oshimili North for sale","Delta State, Oshimili North",Oshimili North,100000000.0,929,11,16,Unfurnished,0,Delta,107643.0
12,4bdrm Bungalow in Eneka for sale,"Port-Harcourt, Eneka",Eneka,35000000.0,972,4,2,Unfurnished,0,Rivers,36008.0
13,"3bdrm Block of Flats in City Of David Estate, Shimawa for sale","Sagamu, Shimawa",Shimawa,110000000.0,600,3,3,Unfurnished,1,Ogun,183333.0
14,3bdrm House in Ado-Odo/Ota for sale,"Ogun State, Ado-Odo/Ota",Ado-Odo/Ota,15000000.0,620,3,3,Unfurnished,0,Ogun,24194.0
15,"5bdrm Bungalow in Chevron Estate., Satelite Town for sale","Ojo, Satelite Town",Satelite Town,100000000.0,370,5,5,Unfurnished,0,Lagos,270270.0
16,"7bdrm Duplex in Efeb Metropolis, Dawaki for sale","Gwarinpa, Dawaki",Dawaki,500000000.0,1000,7,7,Unfurnished,0,Abuja,500000.0
17,"3bdrm Bungalow in Queens Park Estate, Obafemi-Owode for sale","Ogun State, Obafemi-Owode",Obafemi-Owode,42500000.0,250,3,3,Unfurnished,0,Ogun,170000.0
18,4bdrm Duplex in Life Camp Abuja for sale,"Gwarinpa, Life Camp",Life Camp,180000000.0,350,4,4,Semi-furnished,1,Abuja,514286.0
19,"4bdrm Duplex in A Secured Code To, Ado / Ajah for sale","Ajah, Ado / Ajah",Ado / Ajah,155000000.0,350,4,5,Unfurnished,1,Lagos,442857.0
20,"1bdrm Apartment in A Secured Gated, Ologolo for sale","Lekki, Ologolo",Ologolo,80000000.0,300,1,1,Unfurnished,1,Lagos,266667.0
21,"5bdrm Duplex in Abese Est,  Elebu, Ibadan for sale","Oyo State, Ibadan",Ibadan,80000000.0,480,5,5,Semi-furnished,1,Oyo,166667.0
22,"5bdrm Duplex in Independence Layout, Enugu for sale","Enugu State, Enugu",Enugu,350000000.0,600,5,5,Unfurnished,1,Enugu,583333.0
23,"1bdrm Block of Flats in Leisure Place Street, Kubwa for sale","Abuja (FCT), Kubwa",Kubwa,48000000.0,500,1,1,Unfurnished,0,Abuja,96000.0
24,"3bdrm Bungalow in Harmony Estate, Ibadan for sale","Oyo State, Ibadan",Ibadan,65000000.0,650,3,4,Semi-furnished,0,Oyo,100000.0
25,"4bdrm Duplex in A Well Secured, Lekki Phase 2 for sale","Lekki, Lekki Phase 2",Lekki Phase 2,250000000.0,400,4,4,Unfurnished,1,Lagos,625000.0
26,"5bdrm Duplex in Premier Layout, Enugu for sale","Enugu State, Enugu",Enugu,230000000.0,500,5,5,Unfurnished,1,Enugu,460000.0
27,"5bdrm Duplex in A Well Secured Code, Ado / Ajah for sale","Ajah, Ado / Ajah",Ado / Ajah,265000000.0,500,5,6,Unfurnished,1,Lagos,530000.0
28,5bdrm Duplex in Oluyole Estate for sale,"Ibadan, Oluyole Estate",Oluyole Estate,250000000.0,500,5,5,Semi-furnished,1,Oyo,500000.0
29,"4bdrm Bungalow in Ijare Road, Akure for sale","Ondo State, Akure",Akure,65000000.0,650,4,5,Semi-furnished,0,Ondo,100000.0
30,"4bdrm Duplex in Heliu Estate, Enugu for sale","Enugu State, Enugu",Enugu,250000000.0,500,4,4,Unfurnished,1,Enugu,500000.0
31,"4bdrm Duplex in A Well Secured Code, Ado / Ajah for sale","Ajah, Ado / Ajah",Ado / Ajah,155000000.0,380,4,5,Unfurnished,1,Lagos,407895.0
32,"12bdrm House in Oda Road, Akure for sale","Ondo State, Akure",Akure,17000000.0,900,12,2,Unfurnished,0,Ondo,18889.0
33,"5bdrm Duplex in Golf Estate, Enugu for sale","Enugu State, Enugu",Enugu,250000000.0,500,5,5,Unfurnished,1,Enugu,500000.0
34,"3bdrm Bungalow in Adoration Road Emene, Enugu for sale","Enugu State, Enugu",Enugu,35000000.0,400,3,3,Unfurnished,1,Enugu,87500.0
35,5bdrm Duplex in Lekki Palm City for sale,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,270000000.0,300,5,6,Semi-furnished,1,Lagos,900000.0
36,"3bdrm Duplex in Gra Alagbaka, Akure for sale","Ondo State, Akure",Akure,98000000.0,500,3,4,Semi-furnished,0,Ondo,196000.0
37,"2bdrm Apartment in A Secured Gated, Ologolo for sale","Lekki, Ologolo",Ologolo,90000000.0,300,2,2,Unfurnished,1,Lagos,300000.0
38,"4bdrm Duplex in Golden Park Estate, Sangotedo for sale","Ajah, Sangotedo",Sangotedo,150000000.0,500,4,4,Unfurnished,1,Lagos,300000.0
39,"4bdrm Duplex in A Well Secured, Ikota for sale","Lekki, Ikota",Ikota,150000000.0,300,4,4,Unfurnished,1,Lagos,500000.0
40,"3bdrm Block of Flats in Challenge, Ibadan for sale","Oyo State, Ibadan",Ibadan,45000000.0,500,3,2,Unfurnished,1,Oyo,90000.0
41,3bdrm Block of Flats in Magodo Phase 1 Gra for sale,"Magodo, GRA Phase 1",GRA Phase 1,500000000.0,780,3,3,Semi-furnished,0,Lagos,641026.0
42,"5bdrm Duplex in Centenary City, Enugu for sale","Enugu State, Enugu",Enugu,150000000.0,500,5,5,Unfurnished,1,Enugu,300000.0
43,4bdrm House in Benin City for sale,"Edo State, Benin City",Benin City,70000000.0,557,4,3,Unfurnished,0,Edo,125673.0
44,"2bdrm Apartment in Oda Road, Akure for sale","Ondo State, Akure",Akure,33000000.0,700,2,2,Unfurnished,0,Ondo,47143.0
45,"Furnished 4bdrm Duplex in A Secured Code To, Ado / Ajah for sale","Ajah, Ado / Ajah",Ado / Ajah,250000000.0,350,4,5,Furnished,1,Lagos,714286.0
46,"3bdrm Block of Flats in Idanre Road, Akure for sale","Ondo State, Akure",Akure,55000000.0,1400,3,2,Unfurnished,0,Ondo,39286.0
47,"5bdrm Duplex in Thinkers Corner, Enugu for sale","Enugu State, Enugu",Enugu,235000000.0,500,5,5,Unfurnished,1,Enugu,470000.0
48,"5bdrm Duplex in Dosek Estate, Chevron for sale","Lekki, Chevron",Chevron,450000000.0,480,5,5,Unfurnished,1,Lagos,937500.0
49,"3bdrm Bungalow in Sobi, Moro for sale","Kwara State, Moro",Moro,8500000.0,453,3,3,Unfurnished,1,Kwara,18764.0
50,"5bdrm Duplex in Maralago Lake City, Karsana for sale","Gwagwa, Karsana",Karsana,250000000.0,500,5,5,Unfurnished,1,Abuja,500000.0
51,3bdrm Apartment in Lokogoma for sale,"Abuja (FCT), Lokogoma",Lokogoma,130000000.0,500,3,3,Unfurnished,1,Abuja,260000.0
52,"5bdrm Duplex in A Secured Code To, Ado / Ajah for sale","Ajah, Ado / Ajah",Ado / Ajah,280000000.0,450,5,6,Unfurnished,1,Lagos,622222.0
53,"8bdrm Bungalow in House On Plot Of, Iyana Ipaja for sale","Ipaja, Iyana Ipaja",Iyana Ipaja,27000000.0,120,8,2,Unfurnished,1,Lagos,225000.0
54,"6bdrm Duplex in Independence Layout, Enugu for sale","Enugu State, Enugu",Enugu,300000000.0,500,6,6,Unfurnished,1,Enugu,600000.0
55,"3bdrm Apartment in Futa South Gate, Akure for sale","Ondo State, Akure",Akure,75000000.0,700,3,3,Unfurnished,0,Ondo,107143.0
56,5bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,330000000.0,400,5,5,Semi-furnished,1,Lagos,825000.0
57,"3bdrm Bungalow in Jedidiah Premium, Enugu for sale","Enugu State, Enugu",Enugu,100000000.0,500,3,3,Unfurnished,1,Enugu,200000.0
58,"4bdrm Duplex in A Well Secured, Ado / Ajah for sale","Ajah, Ado / Ajah",Ado / Ajah,150000000.0,350,4,4,Unfurnished,1,Lagos,428571.0
59,"3bdrm Bungalow in Jenriyin, Iwo Road, Ibadan for sale","Oyo State, Ibadan",Ibadan,28000000.0,800,3,3,Semi-furnished,1,Oyo,35000.0
60,4bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,180000000.0,300,4,5,Semi-furnished,0,Lagos,600000.0
61,"5bdrm Duplex in Megamound Estate, Ikota for sale","Lekki, Ikota",Ikota,300000000.0,500,5,5,Unfurnished,1,Lagos,600000.0
62,"5bdrm Duplex in Trans Engineering, Dawaki for sale","Gwarinpa, Dawaki",Dawaki,220000000.0,500,5,5,Unfurnished,1,Abuja,440000.0
63,"4bdrm Duplex in Centenary City, Enugu for sale","Enugu State, Enugu",Enugu,200000000.0,500,4,4,Unfurnished,1,Enugu,400000.0
64,3bdrm Bungalow in Kubwa for sale,"Abuja (FCT), Kubwa",Kubwa,30000000.0,100,3,3,Unfurnished,0,Abuja,300000.0
65,"5bdrm Duplex in A Well Secured, Lekki Phase 2 for sale","Lekki, Lekki Phase 2",Lekki Phase 2,380000000.0,450,5,5,Unfurnished,1,Lagos,844444.0
66,"4bdrm Bungalow in Transekulu, Enugu for sale","Enugu State, Enugu",Enugu,95000000.0,600,4,4,Unfurnished,1,Enugu,158333.0
67,"Furnished 3bdrm Penthouse in Pentville Estate, Lokogoma for sale","Abuja (FCT), Lokogoma",Lokogoma,200000000.0,600,3,5,Furnished,0,Abuja,333333.0
68,"5bdrm Duplex in Alagbaka Extension, Akure for sale","Ondo State, Akure",Akure,180000000.0,1200,5,6,Semi-furnished,0,Ondo,150000.0
69,"5bdrm Duplex in Wtc Estate, Enugu for sale","Enugu State, Enugu",Enugu,300000000.0,500,5,5,Unfurnished,1,Enugu,600000.0
70,"4bdrm Duplex in Bogije, Ajah for sale","Lagos State, Ajah",Ajah,120000000.0,500,4,4,Unfurnished,1,Lagos,240000.0
71,"5bdrm Duplex in New Haven Extension, Enugu for sale","Enugu State, Enugu",Enugu,270000000.0,500,5,5,Unfurnished,1,Enugu,540000.0
72,"4bdrm Duplex in Akala Way Akobo, Ibadan for sale","Oyo State, Ibadan",Ibadan,140000000.0,450,4,4,Semi-furnished,1,Oyo,311111.0
73,"3bdrm Bungalow in Ifesowapo Estate, Akobo for sale","Ibadan, Akobo",Akobo,50000000.0,450,3,3,Semi-furnished,1,Oyo,111111.0
74,"5bdrm Duplex in Lekki Palm City, Ajah for sale","Lagos State, Ajah",Ajah,285000000.0,500,5,5,Unfurnished,1,Lagos,570000.0
75,"1bdrm Apartment in A Well Secured, Ologolo for sale","Lekki, Ologolo",Ologolo,65000000.0,300,1,1,Unfurnished,1,Lagos,216667.0
76,Furnished 3bdrm Bungalow in FHA for sale,"Lugbe District, FHA",FHA,70000000.0,500,3,3,Furnished,0,Abuja,140000.0
77,4bdrm Duplex in Ikeja Gra for sale,"Ikeja, Ikeja GRA",Ikeja GRA,450000000.0,500,4,5,Semi-furnished,0,Lagos,900000.0
78,"1bdrm Apartment in Ebunoluwa Street,, Ondo / Ondo State for sale","Ondo State, Ondo / Ondo State",Ondo / Ondo State,8000000.0,600,1,1,Unfurnished,0,Ondo,13333.0
79,3bdrm Duplex in In An Estate for sale,"Gwarinpa, Life Camp",Life Camp,205000000.0,500,3,4,Semi-furnished,1,Abuja,410000.0
80,"4bdrm Duplex in Ijapo Estate, Akure for sale","Ondo State, Akure",Akure,170000000.0,1000,4,5,Unfurnished,0,Ondo,170000.0
81,"Furnished 3bdrm Bungalow in Police Estate, Dei-Dei for sale","Abuja (FCT), Dei-Dei",Dei-Dei,60000000.0,1000,3,3,Furnished,0,Abuja,60000.0
82,3bdrm Bungalow in Olorunsogo Ibadan for sale,"Oyo State, Ibadan",Ibadan,24000000.0,460,3,3,Semi-furnished,1,Oyo,52174.0
83,"2bdrm Apartment in Dajuma, Off Ondo, Akure for sale","Ondo State, Akure",Akure,30000000.0,600,2,1,Unfurnished,0,Ondo,50000.0
84,"4bdrm Duplex in Elshammah Estate, Enugu for sale","Enugu State, Enugu",Enugu,120000000.0,500,4,4,Unfurnished,1,Enugu,240000.0
85,"2bdrm Block of Flats in Gaga, Oke Aro, Akure for sale","Ondo State, Akure",Akure,8000000.0,750,2,2,Unfurnished,0,Ondo,10667.0
86,"5bdrm Duplex in Park Avenue, Enugu for sale","Enugu State, Enugu",Enugu,300000000.0,500,5,5,Unfurnished,1,Enugu,600000.0
87,"Furnished 5bdrm Duplex in Lugbe, FHA for sale","Lugbe District, FHA",FHA,250000000.0,580,5,5,Furnished,1,Abuja,431034.0
88,5bdrm Duplex in Lekki Phase 2 for sale,"Lekki, Lekki Phase 2",Lekki Phase 2,550000000.0,500,5,6,Semi-furnished,0,Lagos,1100000.0
89,"5bdrm Duplex in Well Secured And, Ikota for sale","Lekki, Ikota",Ikota,450000000.0,500,5,6,Unfurnished,1,Lagos,900000.0
90,"2bdrm Apartment in A Secured Code To, Ado / Ajah for sale","Ajah, Ado / Ajah",Ado / Ajah,85000000.0,350,2,2,Unfurnished,1,Lagos,242857.0
91,"5bdrm Duplex in Abakpa, Enugu for sale","Enugu State, Enugu",Enugu,60000000.0,500,5,5,Unfurnished,1,Enugu,120000.0
92,"4bdrm Bungalow in Centenary City, Enugu for sale","Enugu State, Enugu",Enugu,135000000.0,500,4,4,Unfurnished,1,Enugu,270000.0
93,"2bdrm Apartment in A Well Secured, Ikate for sale","Lekki, Ikate",Ikate,348000000.0,350,2,2,Unfurnished,1,Lagos,994286.0
94,"1bdrm Apartment in A Well Secured, Lekki Phase 1 for sale","Lekki, Lekki Phase 1",Lekki Phase 1,185000000.0,250,1,1,Unfurnished,1,Lagos,740000.0
95,"3bdrm Bungalow in Amangwu Abakpa Nike, Enugu for sale","Enugu State, Enugu",Enugu,30000000.0,500,3,2,Unfurnished,1,Enugu,60000.0
96,5bdrm Duplex in Kubwa for sale,"Abuja (FCT), Kubwa",Kubwa,160000000.0,1000,5,5,Unfurnished,0,Abuja,160000.0
97,"3bdrm Apartment in A Well Secured And, Lekki Phase 1 for sale","Lekki, Lekki Phase 1",Lekki Phase 1,250000000.0,350,3,3,Unfurnished,1,Lagos,714286.0
98,2bdrm Block of Flats in FHA for sale,"Lugbe District, FHA",FHA,150000000.0,800,2,3,Semi-furnished,0,Abuja,187500.0
99,"2bdrm Block of Flats in Sijuade, Akure for sale","Ondo State, Akure",Akure,25000000.0,620,2,2,Semi-furnished,0,Ondo,40323.0
100,"4bdrm Duplex in Apo Legislative, Zone B for sale","Apo District, Zone B",Zone B,280000000.0,1200,4,4,Unfurnished,1,Abuja,233333.0
101,"4bdrm Duplex in Jedidiah Premium, Enugu for sale","Enugu State, Enugu",Enugu,130000000.0,500,4,4,Unfurnished,1,Enugu,260000.0
102,"3bdrm Block of Flats in Ogaba, Ikeja, Ogba for sale","Lagos State, Ogba",Ogba,120000000.0,800,3,4,Semi-furnished,0,Lagos,150000.0
103,"5bdrm Duplex in Chime Estate, Enugu for sale","Enugu State, Enugu",Enugu,200000000.0,600,5,5,Unfurnished,1,Enugu,333333.0
104,"2bdrm Block of Flats in First Gate, Igoba, Akure for sale","Ondo State, Akure",Akure,40000000.0,1200,2,3,Unfurnished,0,Ondo,33333.0
105,"4bdrm Duplex in Orchid, Lafiaji for sale","Lekki, Lafiaji",Lafiaji,110000000.0,1730,4,4,Unfurnished,1,Lagos,63584.0
106,"5bdrm Duplex in Megamound, Ikota for sale","Lekki, Ikota",Ikota,500000000.0,500,5,6,Unfurnished,1,Lagos,1000000.0
107,"3bdrm Apartment in Off Thomas Olaniyan,, Ikorodu for sale","Lagos State, Ikorodu",Ikorodu,150000000.0,1390,3,2,Unfurnished,0,Lagos,107914.0
108,"3bdrm Bungalow in Jedidiah Gardens, Enugu for sale","Enugu State, Enugu",Enugu,80000000.0,600,3,3,Unfurnished,1,Enugu,133333.0
109,4bdrm Duplex in Crown Estate for sale,"Ajah, Crown Estate",Crown Estate,300000000.0,500,4,4,Unfurnished,1,Lagos,600000.0
110,"5bdrm Duplex in A Well Secured Gated, Lekki Phase 2 for sale","Lekki, Lekki Phase 2",Lekki Phase 2,330000000.0,450,5,6,Unfurnished,1,Lagos,733333.0
111,"2bdrm Apartment in A Well Secured Code, Ikate for sale","Lekki, Ikate",Ikate,170000000.0,350,2,2,Unfurnished,1,Lagos,485714.0
112,"1bdrm Block of Flats in Leisure Palace, Kubwa for sale","Abuja (FCT), Kubwa",Kubwa,48000000.0,500,1,1,Unfurnished,0,Abuja,96000.0
113,"4bdrm Bungalow in Isokan Estate Akobo, Ibadan for sale","Oyo State, Ibadan",Ibadan,65000000.0,400,4,4,Semi-furnished,1,Oyo,162500.0
114,"4bdrm Bungalow in Ire Akari Est, Soka, Ibadan for sale","Oyo State, Ibadan",Ibadan,60000000.0,1000,4,3,Unfurnished,1,Oyo,60000.0
115,3bdrm Duplex in Wuye for sale,"Abuja (FCT), Wuye",Wuye,250000000.0,200,3,3,Unfurnished,1,Abuja,1250000.0
116,"3bdrm Bungalow in Transekulu, Enugu for sale","Enugu State, Enugu",Enugu,65000000.0,600,3,3,Unfurnished,1,Enugu,108333.0
117,12bdrm House in Water Area Agbowo for sale,"Oyo State, Ibadan",Ibadan,85000000.0,550,12,4,Unfurnished,0,Oyo,154545.0
118,"3bdrm Apartment in A Well Serene And, Lekki Phase 1 for sale","Lekki, Lekki Phase 1",Lekki Phase 1,350000000.0,300,3,3,Unfurnished,1,Lagos,1166667.0
119,"5bdrm Duplex in Olapade Estate,, Ibadan for sale","Oyo State, Ibadan",Ibadan,130000000.0,700,5,6,Semi-furnished,0,Oyo,185714.0
120,"3bdrm Block of Flats in Oda, Akure for sale","Ondo State, Akure",Akure,55000000.0,750,3,3,Semi-furnished,0,Ondo,73333.0
121,"2bdrm Apartment in Behind Foodco, Ibadan for sale","Oyo State, Ibadan",Ibadan,65000000.0,900,2,3,Semi-furnished,0,Oyo,72222.0
122,"3bdrm Block of Flats in Dajuma, Off Ondo, Akure for sale","Ondo State, Akure",Akure,27000000.0,750,3,2,Unfurnished,0,Ondo,36000.0
123,3bdrm Block of Flats in Secured Estate Ogba for sale,"Lagos State, Ogba",Ogba,340000000.0,654,3,3,Semi-furnished,1,Lagos,519878.0
124,"3bdrm Apartment in Ramat Crescent, for sale","Lagos State, Ogudu",Ogudu,340000000.0,900,3,4,Semi-furnished,0,Lagos,377778.0
125,"6bdrm Bungalow in Iyere, Owo for sale","Ondo State, Owo",Owo,15000000.0,602,6,2,Unfurnished,0,Ondo,24917.0
126,"4bdrm Duplex in Oniru, Victoria Island Extension for sale","Victoria Island, Victoria Island Extension",Victoria Island Extension,540000000.0,400,4,4,Unfurnished,1,Lagos,1350000.0
127,5bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,230000000.0,300,5,5,Semi-furnished,0,Lagos,766667.0
128,"4bdrm Bungalow in Ifesewapo, Akobo for sale","Ibadan, Akobo",Akobo,50000000.0,450,4,4,Semi-furnished,1,Oyo,111111.0
129,"5bdrm Duplex in Akora Villa ,, Adeniyi Jones for sale","Ikeja, Adeniyi Jones",Adeniyi Jones,400000000.0,700,5,5,Semi-furnished,0,Lagos,571429.0
130,"3bdrm Bungalow in Saraha 4, Lokogoma for sale","Abuja (FCT), Lokogoma",Lokogoma,170000000.0,700,3,4,Semi-furnished,0,Abuja,242857.0
131,Furnished 4bdrm Duplex in Dawaki for sale,"Gwarinpa, Dawaki",Dawaki,280000000.0,250,4,4,Furnished,1,Abuja,1120000.0
132,3bdrm Duplex in Lugbe District for sale,"Abuja (FCT), Lugbe District",Lugbe District,115000000.0,430,3,3,Unfurnished,1,Abuja,267442.0
133,"3bdrm Bungalow in Ifesowapo, Olorunda, Ibadan for sale","Oyo State, Ibadan",Ibadan,45000000.0,480,3,3,Semi-furnished,1,Oyo,93750.0
134,"20bdrm House in Behind Ajimobimosque, Oke Ado for sale","Ibadan, Oke Ado",Oke Ado,150000000.0,1039,20,20,Unfurnished,1,Oyo,144370.0
135,Furnished 2bdrm House in Amuwo-Odofin for sale,"Lagos State, Amuwo-Odofin",Amuwo-Odofin,20000000.0,1000,2,2,Furnished,0,Lagos,20000.0
136,2bdrm Apartment in Igbo-efon for sale,"Lekki, Igbo-efon",Igbo-efon,95000000.0,600,2,2,Unfurnished,1,Lagos,158333.0
137,5bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,450000000.0,259,5,5,Unfurnished,1,Lagos,1737452.0
138,2bdrm Apartment in Magodo for sale,"Lagos State, Magodo",Magodo,5500000.0,180,2,2,Unfurnished,1,Lagos,30556.0
139,"2bdrm Block of Flats in Ijoka, Akure for sale","Ondo State, Akure",Akure,65000000.0,700,2,2,Unfurnished,0,Ondo,92857.0
140,1bdrm Apartment in Igbo-efon for sale,"Lekki, Igbo-efon",Igbo-efon,60000000.0,500,1,1,Semi-furnished,1,Lagos,120000.0
141,"4bdrm Bungalow in Emuren Beside Adron, Adamo for sale","Ikorodu, Adamo",Adamo,20000000.0,1950,4,6,Unfurnished,0,Lagos,10256.0
142,"4bdrm Bungalow in Aboru, Iyana Ipaja for sale","Ipaja, Iyana Ipaja",Iyana Ipaja,18000000.0,800,4,4,Unfurnished,1,Lagos,22500.0
143,4bdrm Block of Flats in Durumi for sale,"Abuja (FCT), Durumi",Durumi,80000000.0,2000,4,5,Unfurnished,1,Abuja,40000.0
144,"Furnished 3bdrm Bungalow in Afin Iyanu, Eleyele for sale","Ibadan, Eleyele",Eleyele,60000000.0,450,3,3,Furnished,1,Oyo,133333.0
145,4bdrm Duplex in Dana Estate for sale,"Rivers State, Port-Harcourt",Port-Harcourt,190000000.0,465,4,6,Semi-furnished,1,Rivers,408602.0
146,"3bdrm Bungalow in Mowe, Obafemi-Owode for sale","Ogun State, Obafemi-Owode",Obafemi-Owode,9000000.0,500,3,3,Unfurnished,1,Ogun,18000.0
147,"20bdrm Apartment in Olorunsogo Close, Ajibode for sale","Ibadan, Ajibode",Ajibode,130000000.0,571,20,20,Unfurnished,0,Oyo,227671.0
148,3bdrm Apartment in Yaba Lagos for sale,"Lagos State, Yaba",Yaba,150000000.0,450,3,3,Unfurnished,1,Lagos,333333.0
149,"Furnished 4bdrm Duplex in Rexroy Global, Lokoja for sale","Kogi State, Lokoja",Lokoja,65000000.0,289,4,4,Furnished,0,Kogi,224913.0
150,4bdrm Duplex in Surulere Lagos for sale,"Lagos State, Surulere",Surulere,280000000.0,450,4,4,Unfurnished,1,Lagos,622222.0
151,2bdrm Apartment in Ikate for sale,"Lekki, Ikate",Ikate,120000000.0,350,2,2,Unfurnished,1,Lagos,342857.0
152,3bdrm Apartment in Kaba for sale,"Gwagwa, Kaba",Kaba,16000000.0,450,3,3,Semi-furnished,1,Abuja,35556.0
153,"Furnished 8bdrm Bungalow in Sapele Estate, Obafemi-Owode for sale","Ogun State, Obafemi-Owode",Obafemi-Owode,42000000.0,650,8,8,Furnished,1,Ogun,64615.0
154,"Furnished 3bdrm Duplex in Chevron, Lekki for sale","Lagos State, Lekki",Lekki,130000000.0,500,3,4,Furnished,0,Lagos,260000.0
155,4bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,350000000.0,800,4,5,Unfurnished,0,Lagos,437500.0
156,1bdrm Apartment in Dei-Dei for sale,"Abuja (FCT), Dei-Dei",Dei-Dei,6000000.0,250,1,2,Semi-furnished,1,Abuja,24000.0
157,2bdrm Bungalow in Ipaja / Ipaja for sale,"Ipaja, Ipaja / Ipaja",Ipaja / Ipaja,28000000.0,300,2,2,Unfurnished,1,Lagos,93333.0
158,"Furnished 3bdrm Duplex in Brick City, Kubwa for sale","Abuja (FCT), Kubwa",Kubwa,120000000.0,650,3,3,Furnished,1,Abuja,184615.0
159,2bdrm Apartment in Dei-Dei for sale,"Abuja (FCT), Dei-Dei",Dei-Dei,5000000.0,150,2,2,Unfurnished,1,Abuja,33333.0
160,"7bdrm Duplex in Adeoje Estate, Ibadan for sale","Oyo State, Ibadan",Ibadan,180000000.0,657,7,7,Unfurnished,1,Oyo,273973.0
161,"3bdrm Block of Flats in Atorise, Ibadan for sale","Oyo State, Ibadan",Ibadan,22000000.0,500,3,3,Unfurnished,1,Oyo,44000.0
162,"4bdrm Duplex in Ecomog, Alakuko for sale","Ifako-Ijaiye, Alakuko",Alakuko,40000000.0,450,4,4,Unfurnished,0,Lagos,88889.0
163,"10bdrm Block of Flats in Pack View, Ago Palace for sale","Isolo, Ago Palace",Ago Palace,200000000.0,400,10,10,Semi-furnished,1,Lagos,500000.0
164,10bdrm Block of Flats in Alaba for sale,"Ojo, Alaba",Alaba,175000000.0,600,10,10,Semi-furnished,1,Lagos,291667.0
165,"8bdrm Mansion in Gra, Phase 2 / Jikwoyi for sale","Jikwoyi, Phase 2 / Jikwoyi",Phase 2 / Jikwoyi,300000000.0,700,8,8,Semi-furnished,1,Abuja,428571.0
166,"4bdrm Duplex in Lakeview, Kubwa for sale","Abuja (FCT), Kubwa",Kubwa,140000000.0,650,4,4,Unfurnished,1,Abuja,215385.0
167,Furnished 5bdrm Duplex in Zone 4 / Wuse for sale,"Wuse, Zone 4 / Wuse",Zone 4 / Wuse,380000000.0,500,5,6,Furnished,0,Abuja,760000.0
168,"Furnished 5bdrm Duplex in Millenium Estate, Millenuim/UPS for sale","Gbagada, Millenuim/UPS",Millenuim/UPS,300000000.0,500,5,6,Furnished,1,Lagos,600000.0
169,3bdrm Bungalow in Dei-Dei for sale,"Abuja (FCT), Dei-Dei",Dei-Dei,17000000.0,150,3,3,Semi-furnished,1,Abuja,113333.0
170,"2bdrm Bungalow in Champion Estate, Gberigbe for sale","Ikorodu, Gberigbe",Gberigbe,10500000.0,500,2,1,Semi-furnished,0,Lagos,21000.0
171,"3bdrm Bungalow in Festac Estate, Akobo for sale","Ibadan, Akobo",Akobo,25000000.0,980,3,4,Unfurnished,1,Oyo,25510.0
172,5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,550000000.0,400,5,5,Semi-furnished,1,Lagos,1375000.0
173,"4bdrm Duplex in Kalapo Ishola, Ibadan for sale","Oyo State, Ibadan",Ibadan,230000000.0,620,4,4,Unfurnished,1,Oyo,370968.0
